id_a,id_b,agent_id,group_a,sub_a,group_b,sub_b,mode_a,mode_b,url_a,url_b,instr_a,instr_b,similarity
0c57f7c8-d443-49b2-9151-7367d5b12902,64035854-6535-41dd-a44a-f967d42be357,c1330a20-c057-4764-8121-6268ca02f280,Atención ciudadana,"Cita previa: pedir cita con técnico municipal, informador juvenil, agente de empleo",Sede electrónica,Información y atención ciudadana - Cita previa,directo,directo,https://sede.alguazas.regiondemurcia.es/3webc/gestionCita.do?opcion=0&entidad=30007&tlf=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=9&tipoVentana=&entidad=30007&idioma=1,"Para pedir cita previa con un técnico municipal, el informador juvenil o el agente de empleo, entra aquí y en un momento la tienes reservada: https://sede.alguazas.regiondemurcia.es/3webc/gestionCita.",Puedes pedir cita previa en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=9&tipoVentana=&entidad=30007&idioma=1,0.8857
73330e31-0e86-49b5-b228-69f4d4e6ddcb,da30ff6c-bd69-41a8-9d23-f98013a568e0,c1330a20-c057-4764-8121-6268ca02f280,Económica,Presupuestos,Económica,Liquidación último ejercicio,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzM=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzU=/30007,En este enlace tienes toda la información sobre presupuestos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzM=/30007,En este enlace tienes toda la información sobre liquidación último ejercicio: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzU=/30007,0.8857
5a7378d3-eed0-4265-a215-90f4f435dcb2,64035854-6535-41dd-a44a-f967d42be357,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Información y atención ciudadana - Acceso a información,Sede electrónica,Información y atención ciudadana - Cita previa,directo,directo,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=10&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=9&tipoVentana=&entidad=30007&idioma=1,Puedes solicitar acceso a información pública en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=10&tipoVentana=&entidad=30007&idioma=1,Puedes pedir cita previa en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=9&tipoVentana=&entidad=30007&idioma=1,0.8857
23cb9f13-04dc-4ea8-a12d-b278654931bd,71c7ab58-6c7e-43f2-b445-14fa3c3c0467,c1330a20-c057-4764-8121-6268ca02f280,Participación Ciudadana,Presupuestos participativos,Participación Ciudadana,TRÁMITE · Portal de Participación,directo,directo,https://participa.alguazas.es/calendario-de-presupuestos-participativos/,http://participa.alguazas.es,"Si preguntan por los presupuestos participativos (cómo proponer una inversión municipal o cómo votar las propuestas), explica brevemente en qué consisten y dirige al ciudadano al enlace indicado, dond","Toda la información sobre portal de participación está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda ",0.8856
5e99dfc5-b3a7-46b2-a12d-fe5133c09ef3,ea17d01f-5f72-4f35-9e17-241d98259a16,c1330a20-c057-4764-8121-6268ca02f280,Servicios,Periodo de información pública,Servicios,Participación ciudadana,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjg=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjI=/30007,En este enlace tienes toda la información sobre periodo de información pública: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjg=/30007,En este enlace tienes toda la información sobre participación ciudadana: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjI=/30007,0.8856
4f4a2cbb-f571-45a5-a6e7-23a131ec1d9d,de7d9619-e35b-4383-86bf-aaea8921cbd4,c1330a20-c057-4764-8121-6268ca02f280,Participación Ciudadana,TRÁMITE · Alguazas en cifras,Participación Ciudadana,Alguazas Participa (qué es y cómo participar),directo,directo,https://econet.carm.es/web/crem/inicio/-/crem/sicrem/PU_AlguazasCifras/sec0.html,https://participa.alguazas.es/,Toda la información sobre alguazas en cifras está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elabo,"Toda la información sobre la plataforma de participación ciudadana Alguazas Participa (qué es, cómo registrarse, cómo enviar propuestas o votar) está disponible en el enlace indicado. Accede a él y co",0.8854
688b4476-f537-4b5a-9576-55d22121608b,94547c7c-2851-45f1-9a45-22940ffa4740,c1330a20-c057-4764-8121-6268ca02f280,Institucional,General (carpeta principal),Económica,General (carpeta principal),directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANQ==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANw==/30007,En este enlace tienes toda la información sobre institucional: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANQ==/30007,En este enlace tienes toda la información sobre economica: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANw==/30007,0.8852
f861b435-4a6f-4efd-9ca3-42da40318513,ff2ff64d-e16e-45e1-a8f9-e4e5f37ba800,c1330a20-c057-4764-8121-6268ca02f280,Hacienda,Facturación electrónica a proveedores (FACe),Sede electrónica,Sede - MiFacturae,directo,directo,https://face.gob.es/es,https://mifacturae.face.gob.es/#/publico,"Si eres proveedor del Ayuntamiento de Alguazas, puedes presentar tu factura electrónica a través de FACe, el punto general de entrada de facturas electrónicas de la Administración: https://face.gob.es",Puedes usar MiFacturae para facturas electrónicas en este enlace: https://mifacturae.face.gob.es/#/publico,0.8850
6606e2e1-af0b-4eec-b0a2-fd4658092532,96626f54-ad20-41ae-a376-7b3f57a90fcc,c1330a20-c057-4764-8121-6268ca02f280,Institucional,Altos cargos,Institucional,Agenda institucional,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjM=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjA=/30007,En este enlace tienes toda la información sobre altos cargos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjM=/30007,En este enlace tienes toda la información sobre agenda institucional: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjA=/30007,0.8850
2f689e2c-97aa-4a92-aba8-a2a07d6e3567,94b732c2-c0e2-4b27-92fc-285b3de9dc94,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Sede - Expedientes,Sede electrónica,Sede - Otros enlaces,directo,directo,https://sede.alguazas.regiondemurcia.es/web/consultaExpedientes.do?opcion=0,https://sede.alguazas.regiondemurcia.es/jsp/web/wpg_servicioEnlace.jsp?modo=2&entidad=30007&idioma=1,Puedes consultar tus expedientes en la sede electrónica en este enlace: https://sede.alguazas.regiondemurcia.es/web/consultaExpedientes.do?opcion=0,Puedes ver otros enlaces útiles de la sede electrónica en este enlace: https://sede.alguazas.regiondemurcia.es/jsp/web/wpg_servicioEnlace.jsp?modo=2&entidad=30007&idioma=1,0.8850
a0729bf5-b15e-441e-8994-afd673250c05,e3b2efb2-bd62-4c14-ab1b-ce4e6f93d2c7,c1330a20-c057-4764-8121-6268ca02f280,"Urbanismo, obras públicas y medio ambiente",General (carpeta principal),"Urbanismo, obras públicas y medio ambiente",Ocupación de la vía pública,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTE=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTY=/30007,"En este enlace tienes toda la información sobre urbanismo, obras publicas y medio ambiente: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTE=/30007",En este enlace tienes toda la información sobre ocupación de la vía pública: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTY=/30007,0.8848
7ca4e4ba-7229-4bf3-a8f3-211b639a7816,a0729bf5-b15e-441e-8994-afd673250c05,c1330a20-c057-4764-8121-6268ca02f280,Servicios,Situación medioambiental,"Urbanismo, obras públicas y medio ambiente",General (carpeta principal),directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjQ=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTE=/30007,En este enlace tienes toda la información sobre situación medioambiental: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjQ=/30007,"En este enlace tienes toda la información sobre urbanismo, obras publicas y medio ambiente: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTE=/30007",0.8847
678131c4-66f8-4873-8f12-44c30aec6f89,9f48131d-c4dd-4967-bcb1-5c7d34f302bd,c1330a20-c057-4764-8121-6268ca02f280,Bienestar Animal,TRÁMITE · Protectora local ANERPA,Bienestar Animal,TRÁMITE · Instalaciones caninas,ia,ia,https://facebook.com/anerpa.org,https://alguazas.es/instalaciones-caninas-2/,"Toda la información sobre protectora local ANERPA está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda ",Toda la información sobre instalaciones caninas está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda el,0.8846
2c01f3fb-d651-4e86-9e29-5edda4f4d827,63cc1a2d-2ec2-4ce9-a8d4-a8e9d0a4d8d0,c1330a20-c057-4764-8121-6268ca02f280,Servicios,Servicios municipales,Servicios,Catalogo de procedimientos,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjA=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjE=/30007,En este enlace tienes toda la información sobre servicios municipales: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjA=/30007,En este enlace tienes toda la información sobre catalogo de procedimientos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjE=/30007,0.8846
6f887ffc-8987-4460-af34-cdbf8c5acd53,9f48131d-c4dd-4967-bcb1-5c7d34f302bd,c1330a20-c057-4764-8121-6268ca02f280,Bienestar Animal,TRÁMITE · Voluntarios colonias felinas,Bienestar Animal,TRÁMITE · Instalaciones caninas,ia,ia,https://alguazas.es/voluntarios-colonias-felinas/,https://alguazas.es/instalaciones-caninas-2/,Toda la información sobre voluntarios colonias felinas está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que p,Toda la información sobre instalaciones caninas está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda el,0.8845
28626d44-7689-4f7e-bdcb-b70410970a42,7c2f59aa-366d-4645-848c-ae2ae75d6933,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Obtener certificado tributario,Gestión tributaria,OVT - Expedientes tributarios,directo,directo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/obtener-certificado,https://alguazas.tributoslocales.es/300070/AALGUAZAS/solicitudes-seguimiento/expedientes,Puedes obtener un certificado tributario en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/obtener-certificado,Puedes consultar tus expedientes tributarios en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/solicitudes-seguimiento/expedientes,0.8845
8cb153ea-9d8e-4632-96c7-699466f249af,ec881bb7-8042-4e38-ab8a-b27b7b9d7536,c1330a20-c057-4764-8121-6268ca02f280,Participación Ciudadana,NORMA · MODIFICACIÓN ART. 37 DEL REGLAMENTO MUNICIPAL DE PARTICIPACIÓN CIUDADANA Y BUEN GOBIERNO,Urbanismo,NORMA · NORMAS SUBSIDIARIAS,directo,ia,https://alguazas.es/wp-content/uploads/2020/12/20170929_ANUNCIO-BORM-No-226-DE-29-09-2017.-Aprobacion-definitiva-Modif.-art.-37-Reglamento-Participacion-Ciudadana-y-Buen-Gobierno.pdf,https://alguazas.es/wp-content/uploads/2022/11/Normas-Subsidiarias-de-Alguazas.zip,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.8841
0c57f7c8-d443-49b2-9151-7367d5b12902,c9e9c47e-b790-4172-ad68-e104b454beeb,c1330a20-c057-4764-8121-6268ca02f280,Atención ciudadana,"Cita previa: pedir cita con técnico municipal, informador juvenil, agente de empleo",Atención ciudadana,Cita previa general con servicios municipales,directo,directo,https://sede.alguazas.regiondemurcia.es/3webc/gestionCita.do?opcion=0&entidad=30007&tlf=1,https://sede.alguazas.regiondemurcia.es/3webc/gestionCita.do?opcion=0&entidad=30007&tlf=1,"Para pedir cita previa con un técnico municipal, el informador juvenil o el agente de empleo, entra aquí y en un momento la tienes reservada: https://sede.alguazas.regiondemurcia.es/3webc/gestionCita.",Puedes pedir cita previa con los servicios municipales del Ayuntamiento de Alguazas aquí: https://sede.alguazas.regiondemurcia.es/3webc/gestionCita.do?opcion=0&entidad=30007&tlf=1,0.8840
235fa6db-9431-403d-8dc7-ca53108b84c4,538f9038-a904-470e-9e58-52b948d67aa7,c1330a20-c057-4764-8121-6268ca02f280,Urbanismo,NORMA · ORDENANZA REGULADORA DE LA TASA POR LICENCIAS URBANÍSTICAS,Comercio,NORMA · ORDENANZA FISCAL REGULADORA DE LA OCUPACIÓN DE LA VÍA PÚBLICA CON TERRAZAS Y OTRAS INSTALACIONES,ia,ia,https://alguazas.es/wp-content/uploads/2020/12/20200515_TASA_POR_LICENCIAS_URBANISTICAS.pdf,https://alguazas.es/wp-content/uploads/2021/03/BORM-NAo-37-FECHA-15-2-2021-PUBLICACION-DEFINITIVA-ORDENANZA-FISCAL-TERRAZAS.pdf,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.8839
538f9038-a904-470e-9e58-52b948d67aa7,ae696b48-39a1-4278-ba30-42595078104b,c1330a20-c057-4764-8121-6268ca02f280,Comercio,NORMA · ORDENANZA FISCAL REGULADORA DE LA OCUPACIÓN DE LA VÍA PÚBLICA CON TERRAZAS Y OTRAS INSTALACIONES,Obras y Servicios,NORMA · ORDENANZA REGULADORA DE VERTIDOS A LA RED DE ALCANTARILLADO,ia,ia,https://alguazas.es/wp-content/uploads/2021/03/BORM-NAo-37-FECHA-15-2-2021-PUBLICACION-DEFINITIVA-ORDENANZA-FISCAL-TERRAZAS.pdf,https://alguazas.es/wp-content/uploads/2020/12/20200515_VERTIDOS_A_LA_RED_DE_ALCANTARILLADO.pdf,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.8838
2a7326a0-66e2-4d05-b312-c803bbca7210,bc2c8d9b-fb24-4024-a046-674e82656746,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Calendario fiscal,Gestión tributaria,OVT - Oficinas tributarias,directo,directo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/calendario-fiscal,https://alguazas.tributoslocales.es/300070/AALGUAZAS/oficinas,Puedes consultar el calendario fiscal en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/calendario-fiscal,Puedes consultar las oficinas tributarias en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/oficinas,0.8838
7c2f59aa-366d-4645-848c-ae2ae75d6933,e15ac3b7-0d12-4521-a749-fa6787e19810,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Expedientes tributarios,Gestión tributaria,OVT - Sanciones tributarias,directo,directo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/solicitudes-seguimiento/expedientes,https://alguazas.tributoslocales.es/300070/AALGUAZAS/sanciones,Puedes consultar tus expedientes tributarios en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/solicitudes-seguimiento/expedientes,Puedes consultar tus sanciones tributarias en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/sanciones,0.8837
28626d44-7689-4f7e-bdcb-b70410970a42,bc2c8d9b-fb24-4024-a046-674e82656746,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Obtener certificado tributario,Gestión tributaria,OVT - Oficinas tributarias,directo,directo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/obtener-certificado,https://alguazas.tributoslocales.es/300070/AALGUAZAS/oficinas,Puedes obtener un certificado tributario en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/obtener-certificado,Puedes consultar las oficinas tributarias en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/oficinas,0.8837
5924de54-447a-488f-9bee-cec33e530ced,da1c4031-772c-40f4-9c58-126e19870fe8,c1330a20-c057-4764-8121-6268ca02f280,Institucional,Relación de competencias delegadas por la comunidad autónoma,Institucional,Consejo municipal participación ciudadana,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjc=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjU=/30007,En este enlace tienes toda la información sobre relación de competencias delegadas por la comunidad autónoma: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFz,En este enlace tienes toda la información sobre consejo municipal participación ciudadana: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjU=/30007,0.8837
0e53e86a-80bc-4c39-a51d-8fd8b64ef52f,1807b7f2-de4a-42c8-a574-8bf04cd465c0,c1330a20-c057-4764-8121-6268ca02f280,Comercio,TRÁMITE · Servicios a empresas del SEF,Comercio,TRÁMITE · Punto de Atención al Emprendedor,ia,ia,http://www.sefcarm.es/web/pagina?IDCONTENIDO=29982&IDTIPO=100&RASTRO=c$m,https://paeelectronico.es/es-es/Paginas/PagInicio.aspx,Toda la información sobre servicios a empresas del SEF está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que p,Toda la información sobre punto de atención al emprendedor está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para q,0.8836
0e53e86a-80bc-4c39-a51d-8fd8b64ef52f,48a0769c-6af7-4500-9f6f-1b3dec58cc42,c1330a20-c057-4764-8121-6268ca02f280,Comercio,TRÁMITE · Servicios a empresas del SEF,Comercio,TRÁMITE · ODEPA,ia,ia,http://www.sefcarm.es/web/pagina?IDCONTENIDO=29982&IDTIPO=100&RASTRO=c$m,https://odepa.carm.es,Toda la información sobre servicios a empresas del SEF está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que p,Toda la información sobre ODEPA está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respue,0.8835
8702030c-76f0-4790-9a6e-5949881a956f,e9d435b6-5415-4730-831b-4ccd9d31d2af,c1330a20-c057-4764-8121-6268ca02f280,Institucional,Currículums alcalde y concejales,Institucional,Responsable unidades administrativas,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTk=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjY=/30007,En este enlace tienes toda la información sobre currículums alcalde y concejales: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTk=/30007,En este enlace tienes toda la información sobre responsable unidades administrativas: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjY=/30007,0.8835
736c225e-93f3-4aab-a3db-9e77f0a6aa02,effff727-753a-4cfc-ae75-5ed51cac5dfd,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Información y atención ciudadana - Solicitud general y aportación de documentos,Sede electrónica,Información y atención ciudadana - Denuncias y reclamaciones,directo,directo,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=11&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=13&tipoVentana=&entidad=30007&idioma=1,Puedes presentar una solicitud general o aportar documentos en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=11&tipoVentana=&entidad=30007&idioma=1,Puedes presentar una denuncia o reclamación en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=13&tipoVentana=&entidad=30007&idioma=1,0.8835
153d96ca-b994-4872-8147-a4a5079ba715,68b59d3a-be21-4298-9bea-177f2a505398,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Sede - Transparencia,Institucional,Funcionamiento órganos de gobierno,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia?entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjI=/30007,Puedes consultar la transparencia en la sede electrónica en este enlace: https://sede.alguazas.regiondemurcia.es/web/transparencia?entidad=30007&idioma=1,En este enlace tienes toda la información sobre funcionamiento órganos de gobierno: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjI=/30007,0.8833
1d317d7c-afbf-4623-b975-b3817c6b9ab5,3a00bd6f-41dc-4dab-85fb-bcbdd1167234,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Pagar impuestos,Gestión tributaria,OVT - Recibos pagados,directo,directo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/pagar,https://alguazas.tributoslocales.es/300070/AALGUAZAS/recibos/pagados,Puedes pagar tus impuestos online en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/pagar,Puedes consultar tus recibos ya pagados en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/recibos/pagados,0.8829
538f9038-a904-470e-9e58-52b948d67aa7,7569dbdd-cec7-45d9-8c4c-188b208418c5,c1330a20-c057-4764-8121-6268ca02f280,Comercio,NORMA · ORDENANZA FISCAL REGULADORA DE LA OCUPACIÓN DE LA VÍA PÚBLICA CON TERRAZAS Y OTRAS INSTALACIONES,Urbanismo,NORMA · ORDENANZA REGULADORA DE PUBLICIDAD EXTERIOR,ia,ia,https://alguazas.es/wp-content/uploads/2021/03/BORM-NAo-37-FECHA-15-2-2021-PUBLICACION-DEFINITIVA-ORDENANZA-FISCAL-TERRAZAS.pdf,https://alguazas.es/wp-content/uploads/2020/12/20200512_ORDENANZA-REGULADORA-DE-PUBLICIDAD-EXTERIOR-BORM-No-14-DE-19-1-2010.pdf,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.8828
841a45d2-8419-4b3f-9121-91fa3f6e9d53,a29acabb-882f-44e4-9771-8d61af915baa,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Notificaciones tributarias,Gestión tributaria,OVT - Solicitudes presentadas,directo,directo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/notificaciones,https://alguazas.tributoslocales.es/300070/AALGUAZAS/solicitudes-seguimiento/solicitudes,Puedes ver tus notificaciones tributarias en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/notificaciones,Puedes ver el seguimiento de tus solicitudes presentadas en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/solicitudes-seguimiento/solicitudes,0.8828
60495e0a-6167-4117-8395-a4dd81f8a85b,6af7e067-b255-4f0c-b749-95bddc8be21c,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Información y atención ciudadana - Representación y apoderamiento,Sede electrónica,Licencias y permisos - Declaraciones responsables y comunicaciones,directo,directo,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=15&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=33&tipoVentana=&entidad=30007&idioma=1,Puedes gestionar una representación o apoderamiento en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=15&tipoVentana=&entidad=30007&idioma=1,Puedes presentar declaraciones responsables y comunicaciones en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=33&tipoVentana=&entidad=30007&idioma=1,0.8825
7c2f59aa-366d-4645-848c-ae2ae75d6933,95eadc97-45d4-43b0-8010-c0a7afa653b3,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Expedientes tributarios,Gestión tributaria,OVT - Consultar bienes y tasas,directo,directo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/solicitudes-seguimiento/expedientes,https://alguazas.tributoslocales.es/300070/AALGUAZAS/bienes,Puedes consultar tus expedientes tributarios en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/solicitudes-seguimiento/expedientes,Puedes consultar tus bienes y tasas en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/bienes,0.8823
